investor_name,portfolio_name,holding_id,isin,value_usd,company_name,asset_type,valid_input,direct_holding,security_mapped_sector,financial_sector,sectors_with_assets,has_ald_in_fin_sector,flag
Test,pow_eq_cb_0,BR309563,US166764AY62,6537700,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR174521,US929160AT60,1023830,Vulcan Materials Co,Bonds,TRUE,TRUE,Cement,Cement,Aviation + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR118725,US03746AAA88,33516930,Apache Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR2046,US858119AZ32,513750,Steel Dynamics Inc,Bonds,TRUE,TRUE,Steel,Steel,Aviation + Steel,TRUE,Included in analysis
Test,pow_eq_cb_0,BR40123,US032510AC36,12125500,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR397651,US55336VAA89,16323040,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR151229,US05565QCS57,5195000,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR145608,US034863AP55,21193320,Anglo American Capital,Bonds,TRUE,TRUE,Other,Other,Coal + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR263444,US20826FAF36,18376922,Conocophillips Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR160742,US706451BG56,747838,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR301060,US654740AU37,2769657,Nissan Motor Acceptance,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR109228,US05607MAA53,1067450,Heathrow Funding Ltd,Bonds,TRUE,TRUE,Aviation,Aviation,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR329932,US03674XAC02,122400,Antero Resources Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR424929,USU2339CBK37,3025500,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR323223,US05565QDQ82,1009796,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR231681,US345370CA64,196082,NA,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR192099,US674599CF00,5668550,Occidental Petroleum Cor,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR27562,US37045XCD66,4997320,General Motors Finl Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR77203,US66775VAA35,13640481,Northwest Pipeline Llc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR157942,US96949LAC90,9568009,Williams Companies Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR17711,US85771PAN24,10499520,Equinor Asa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR157771,US65120FAB04,34318976,Newcrest Finance Pty Ltd,Bonds,TRUE,TRUE,Other,Other,Aviation + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR913,US03674XAF33,442000,Antero Resources Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR470005,US05565QDB14,758044,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR338495,US032511BN64,2243968,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR38417,US723787AB37,18693300,Pioneer Natural Resource,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR61755,US55336VAL45,104256,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR269033,US31428XAY22,53152395,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR100934,US05565EAL92,975667,Bmw Us Capital Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR642368,US01879NAA37,506469,Alliance Res Op/Finance,Bonds,TRUE,TRUE,Coal,Coal,Coal,TRUE,Included in analysis
Test,pow_eq_cb_0,BR9300,US573284AJ51,8284678,Martin Marietta Material,Bonds,TRUE,TRUE,Cement,Cement,Aviation + Cement,TRUE,Included in analysis
Test,pow_eq_cb_0,BR166218,US05565QCS57,4054717,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR560079,US90333LAP76,1152939,Us Concrete Inc,Bonds,TRUE,TRUE,Cement,Cement,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR3992,US90400GAB77,3846360,Ultra Resources Inc/Us,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR397409,US87233QAA67,9897063,Tc Pipelines Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR70276,US20825CAQ78,2799358,Conocophillips,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR263096,US70457LAB09,277680,Peabody Energy Corp,Bonds,TRUE,TRUE,Coal,Coal,Aviation + Coal,TRUE,Included in analysis
Test,pow_eq_cb_0,BR562054,US118230AR27,1037967,Buckeye Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR305931,US565849AB20,57829240,Marathon Oil Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR361938,US783549AZ16,2387480,Ryder System Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR673093,US880779AZ60,865380,Terex Corp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR19434,US966387AH55,354056,Whiting Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR166756,US881609BC45,6074200,Andeavor Llc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR174873,US118230AR27,990530,Buckeye Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR669364,XS1327914062,615480,Total Sa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR60882,US166764BL33,17486543,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR598232,US718549AD00,1137396,Phillips 66 Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR322853,US767201AS58,1833346,Rio Tinto Finance Usa Ltd,Bonds,TRUE,TRUE,Steel,Steel,Power + Shipping + Steel,TRUE,Included in analysis
Test,pow_eq_cb_0,BR501245,US68268NAJ28,634414,Oneok Partners Lp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR529737,US86614RAL15,377400,Summit Materials Llc/Fin,Bonds,TRUE,TRUE,Cement,Cement,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR217771,US032511AN73,3702144,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR508645,US845467AH21,8865000,Southwestern Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR616563,US02665WBT71,679608,American Honda Finance Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR50656,US345370CA64,6548900,NA,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR501204,US71656LBK61,425156,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR481466,US210795QC77,129307,Contl Airlines 2012-2 B,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR91330,US05565QCJ58,1063518,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR67756,US822582BY77,9190080,Shell International Finance Bv,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR44040,US651290AR99,793125,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR45911,US20826FAG19,618810,Conocophillips Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR38520,US345397WK59,8424000,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR143633,US02666QJ797,28191402,American Honda Finance Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR272099,US166764AB69,991930,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR123876,US20826FAG19,12306012,Conocophillips Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR667885,US034863AG56,471262,Anglo American Capital,Bonds,TRUE,TRUE,Other,Other,Coal + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR557442,US55336VAE02,1267824,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR583307,US212015AQ46,384000,Continental Resources,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR634260,US37045XBV73,1075753,General Motors Finl Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR196901,US055451AU28,16513855,Bhp Billiton Finance Usa Ltd,Bonds,TRUE,TRUE,Coal,Coal,Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR395681,US05565QDH83,521515,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR344104,US98212BAG86,1248,Wpx Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR377099,US034863AT77,1067497,Anglo American Capital,Bonds,TRUE,TRUE,Other,Other,Coal + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR244872,US166764AB69,2480838,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR677505,US718549AF57,175392,Phillips 66 Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR298306,US05565QCB23,248710,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR212911,US55336VAG59,30068021,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR292389,US292505AD65,6181960,Encana Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR175452,US345397XF55,498394,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR623001,US165167CV76,38405,Chesapeake Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR364627,US166764AY62,4426596,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR112485,US29273RBB42,7244388,Energy Transfer Operatng,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR247396,US91913YAE05,1347600,Valero Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Power + Shipping,FALSE,Included in analysis
Test,pow_eq_cb_0,BR151642,US208251AE82,1975125,Conocophillips Holding Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR532395,US05565QCP19,3153786,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR579280,US402635AH93,799872,Gulfport Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR134370,US345397XU23,9394780,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR506525,US90346WAB90,172651,Us Airways 2013-1b Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR92255,US055451AQ16,1469775,Bhp Billiton Finance Usa Ltd,Bonds,TRUE,TRUE,Coal,Coal,Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR83114,US65334HAJ14,4432008,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR230592,US71654QAX07,3978750,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR61701,US69327RAG65,212175,Pdc Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR421888,US910047AG49,1005904,United Airlines Holdings,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR30883,US013716AN50,19872798,Rio Tinto Alcan Inc,Bonds,TRUE,TRUE,Other,Other,Power + Shipping + Steel,FALSE,Included in analysis
Test,pow_eq_cb_0,BR143735,US29273RBD08,4788416,Energy Transfer Operatng,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR327836,US00205GAD97,5172750,Apt Pipelines Ltd,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR472892,US67059TAE55,2849000,Nustar Logistics Lp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR154486,US26874RAC25,8627174,Eni Spa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR130919,US037411AM74,18375818,Apache Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR508100,US56585AAG76,4589231,Marathon Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR600022,US878742AZ84,1731001,Teck Resources Ltd,Bonds,TRUE,TRUE,Other,Other,Coal + Oil&Gas + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR644368,US05565QCP19,1104506,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR624105,US552704AD04,976752,Meg Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR37060,US62957HAC97,1837180,Nabors Industries Inc,Bonds,TRUE,TRUE,Other,Other,Oil&Gas,FALSE,Included in analysis
Test,pow_eq_cb_0,BR634470,US718549AF57,851904,Phillips 66 Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR3079,US966387AH55,6383275,Whiting Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR116499,US032511AM90,7988120,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR66921,US718546AH74,7011862,Phillips 66,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR279758,US822582AM49,12548148,Shell International Finance Bv,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR286399,US84474YAA47,3265613,Sw Airlines 07-1 Trust,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR239661,US90933HAA32,747375,United Air 2016-1 B Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR169184,US822582AN22,604541,Shell International Finance Bv,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR303911,US023551AM66,604355,Hess Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR211518,US110394AE39,29626469,Bristow Group Inc,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR70031,US032511BG14,2724620,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR443430,US674599CG82,2071100,Occidental Petroleum Cor,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR579280,US880779AZ60,799872,Terex Corp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR166582,US87305NAW83,4019810,NA,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR240590,US233851CB85,5116695,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR224896,US21079RAA05,1294606,Contl Airlines 2007-1,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR81681,US037411AW56,10113463,Apache Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR483061,US29250NAL91,1239076,Enbridge Inc,Bonds,TRUE,TRUE,Other,Other,Aviation + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR21310,US78412FAP99,3075000,Sesi Llc,Bonds,TRUE,TRUE,Other,Other,Aviation + Oil&Gas,FALSE,Included in analysis
Test,pow_eq_cb_0,BR58470,US142339AE06,185962,Carlisle Cos Inc,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR342282,US02665WBT71,1240150,American Honda Finance Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR22079,US35671DBL82,5083500,Freeport-Mcmoran Inc,Bonds,TRUE,TRUE,Other,Other,Oil&Gas + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR305910,US87233QAC24,5019000,Tc Pipelines Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR338429,US20605PAG63,6716320,Concho Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR685134,US406216BG59,208146,Halliburton Co,Bonds,TRUE,TRUE,Other,Other,Aviation + Oil&Gas,FALSE,Included in analysis
Test,pow_eq_cb_0,BR369854,US247361ZL55,608085,Delta Air Lines Inc,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR513888,US927375AA33,48500,Vine Oil & Gas Lp / Fin,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR55664,US42809HAD98,48400650,Hess Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR160890,US233851CU66,481002,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR625421,US87233QAB41,1666592,Tc Pipelines Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR144325,US31428XBC92,13227423,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR192407,US88642RAA77,3066859,NA,Bonds,TRUE,TRUE,Shipping,Shipping,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR500856,US406216AZ40,509305,Halliburton Co,Bonds,TRUE,TRUE,Other,Other,Aviation + Oil&Gas,FALSE,Included in analysis
Test,pow_eq_cb_0,BR138971,US05565QDM78,3104610,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR263027,US05565QCB23,6963888,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR355341,US71654QCB68,2689688,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR526962,US86723CAF59,78375,Suncoke Enrgy Part Lp/Fi,Bonds,TRUE,TRUE,Coal,Coal,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR423476,US718546AC87,7439880,Phillips 66,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR256605,US42809HAC16,4680328,Hess Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR55440,US651290AQ17,1622088,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR222439,US453258AP01,102150,Vale Canada Ltd,Bonds,TRUE,TRUE,Steel,Steel,Aviation + Coal + Power + Shipping,FALSE,Included in analysis
Test,pow_eq_cb_0,BR335296,US91911TAP84,3475500,Vale Overseas Ltd,Bonds,TRUE,TRUE,Steel,Steel,Aviation + Coal + Power + Shipping,FALSE,Included in analysis
Test,pow_eq_cb_0,BR548058,US03674PAL76,445875,Antero Resources Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR399381,US929160AS87,23252766,Vulcan Materials Co,Bonds,TRUE,TRUE,Cement,Cement,Aviation + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR421476,US90400GAB77,601493,Ultra Resources Inc/Us,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR372354,US008911AZ26,335194,Air Canada,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR279229,US05565EAT29,8103016,Bmw Us Capital Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR30265,US822582AY86,27935386,Shell International Finance Bv,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR484672,US78412FAP99,4612500,Sesi Llc,Bonds,TRUE,TRUE,Other,Other,Aviation + Oil&Gas,FALSE,Included in analysis
Test,pow_eq_cb_0,BR1644,US166764AH30,768955,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR207022,US651290AP34,18133623,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR318036,US71656LBP58,9540000,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
