investor_name,portfolio_name,holding_id,isin,value_usd,company_name,asset_type,bics_sector,valid_input,direct_holding,financial_sector,sectors_with_assets,has_assets_in_fin_sector,flag
UNPRI,European Portfolio,9080,US6404911066,498012.24091542006,Neogen Corp,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9081,US64049M2098,188093.29820688002,Neogenomics Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9082,US64110D1046,1675757.9523416162,Netapp Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9083,US64110DAE40,610476.6171147601,Netapp Inc,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9084,US64110L1061,7847004.627224268,Netflix Inc,Equity,Communications,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9085,US64110W1027,6311668.799175168,Netease Inc,Others,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9086,US64111Q1040,133603.69056988801,Netgear Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9087,US64115T1043,147269.48908716,Netscout Systems Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9088,US64125C1099,662502.9506201041,Neurocrine Biosciences Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9089,US64157F1030,680460.880321464,Nevro Corp,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9090,US6460251068,746066.2191280321,New Jersey Resources Corp,Equity,Utilities,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9091,US6475811070,6308589.706510609,New Oriental Education & Techn,Others,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9092,US64828T2015,737341.434410064,New Residential Investment Cor,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9093,US64829B1008,463642.12736041204,New Relic Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9094,US6486911034,160164.48118572,New Senior Investment Group In,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9095,US6494451031,855405.006297072,New York Community Bancorp Inc,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9096,US6496045013,328601.182462872,New York Mortgage Trust Inc,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9097,US6501111073,558005.985003456,New York Times Co/The,Equity,Communications,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9098,US6512291062,1730289.9233340602,Newell Brands Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9099,US6515871076,475591.693355592,Newmarket Corp,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9100,US65158N1028,169235.40551530803,Newmark Group Inc,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9101,US6516391066,13575674.094931873,Newmont Goldcorp Corp,Equity,Materials,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9104,US6517185046,212644.41257017202,Newpark Resources Inc,Equity,Energy,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9105,US65249B1098,1530747.1533768482,News Corp,Equity,Communications,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9107,US65336K1034,596544.2394339121,Nexstar Media Group Inc,Equity,Communications,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9108,US65339F1012,14274462.809375472,Nextera Energy Inc,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,9109,US65339KAA88,514587.67867544404,Nextera Energy Capital,Bonds,Utilities,TRUE,TRUE,Power,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9112,US65341B1061,451986.00509568,Nextera Energy Partners Lp,Equity,Utilities,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9113,US65341D1028,330661.48809144006,Nexpoint Residential Trust Inc,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9114,US65343C1027,316962.62549186405,Nextgen Healthcare Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9115,US6541061031,8725460.465150088,Nike Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9116,US65473P1057,584292.963687708,Nisource Inc,Equity,Utilities,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9117,US65473QBH56,1368120.431312052,Nisource Inc,Bonds,Utilities,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9118,US65487X1028,321194.828026776,Noah Holdings Ltd,Others,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9119,US6550441058,687750.4772169241,Noble Energy Inc,Equity,Energy,TRUE,TRUE,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
UNPRI,European Portfolio,9120,US6556631025,1024175.4481549801,Nordson Corp,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9121,US6556641008,845751.327516876,Nordstrom Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9123,US6558441084,6502465.086110401,Norfolk Southern Corp,Equity,Industrials,TRUE,TRUE,Other,Aviation + Power,FALSE,Included in analysis
UNPRI,European Portfolio,9124,US655844BJ66,5108330.454793105,Norfolk Southern Corp,Bonds,Industrials,TRUE,TRUE,Other,Aviation + Power,FALSE,Included in analysis
UNPRI,European Portfolio,9125,US6658591044,1445021.287235724,Northern Trust Corp,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9126,US66611T1088,86832.479645736,Northfield Bancorp Inc,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9127,US6673401039,421685.87342178,Northwest Bancshares Inc,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9128,US66765N1054,172106.81441289603,Northwest Natural Holding Co,Equity,Utilities,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9129,US6680743050,249261.85046928003,Northwestern Corp,Equity,Utilities,TRUE,TRUE,Power,Aviation + Power,TRUE,Included in analysis
UNPRI,European Portfolio,9131,US6698881090,4717269.154352833,Novatek Pjsc,Others,Energy,TRUE,TRUE,Oil&Gas,Oil&Gas,TRUE,Included in analysis
UNPRI,European Portfolio,9132,US66989HAE80,3051069.8215547884,Novartis Capital Corp,Bonds,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9133,US66989HAG39,6891933.111084648,Novartis Capital Corp,Bonds,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9134,US66989HAJ77,736850.6394383641,Novartis Capital Corp,Bonds,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9135,US66989HAM07,3350064.184819572,Novartis Capital Corp,Bonds,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9136,US67011P1003,89092.2030207,Now Inc,Equity,Energy,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9137,US67018T1051,217764.179064432,Nu Skin Enterprises Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9138,US67020Y1001,738996.7050304081,Nuance Communications Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9139,US67021CAG24,2020555.3688705883,Nstar Electric Co,Bonds,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,9140,US67021CAM91,2835559.1663498883,Nstar Electric Co,Bonds,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,9141,US6703461052,2289659.8017325564,Nucor Corp,Equity,Materials,TRUE,TRUE,Steel,Cement&Steel,TRUE,Included in analysis
UNPRI,European Portfolio,9142,US67059N1081,702642.74653716,Nutanix Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9143,US67066G1040,7529504.710394965,Nvidia Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9144,US67066GAD60,1181871.4889461922,Nvidia Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9145,US67066GAE44,2839135.25350158,Nvidia Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9146,US6707041058,274166.337212196,Nuvasive Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9147,US6708371033,535134.939322236,Oge Energy Corp,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,9149,US67103H1077,2726599.582874772,O'Reilly Automotive Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9150,US6710441055,137787.330233916,Osi Systems Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9151,US6742151086,163631.04356478,Oasis Petroleum Inc,Equity,Energy,TRUE,TRUE,Oil&Gas,Oil&Gas,TRUE,Included in analysis
UNPRI,European Portfolio,9152,US6745991058,2956423.8859595885,Occidental Petroleum Corp,Equity,Energy,TRUE,TRUE,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
UNPRI,European Portfolio,9156,US6752321025,107380.7735451,Oceaneering International Inc,Equity,Energy,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9157,US6752341080,294842.75443048804,Oceanfirst Financial Corp,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9158,US6762201068,102551.351023572,Office Depot Inc,Equity,Materials,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9159,US67623C1099,213816.12098682002,Office Properties Income Trust,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9160,US677415CP45,2121085.6778633283,Ohio Power Co,Bonds,Utilities,TRUE,TRUE,Power,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9161,US6780261052,66548.698404804,Oil States International Inc,Equity,Energy,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9162,US6792951054,824541.7519714321,Okta Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9163,US6795801009,635353.2060382321,Old Dominion Freight Line Inc,Equity,Industrials,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9164,US6800331075,390541.574396556,Old National Bancorp/In,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9165,US6802231042,595906.7225969881,Old Republic International Corp,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9166,US680223AK06,211104.866237892,NA,Bonds,NA,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9167,US6806652052,339873.968023392,Olin Corp,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9168,US6811161099,591184.758342948,Ollie'S Bargain Outlet Holding,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9169,US6819191064,2095518.8762217602,Omnicom Group Inc,Equity,Communications,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9170,US6819361006,649455.037140888,Omega Healthcare Investors Inc,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9171,US681936BF65,1081085.966568168,Omega Hlthcare Investors,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9172,US681936BK50,1090677.650194044,Omega Hlthcare Investors,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9173,US6820951043,202674.558502944,Omega Flex Inc,Equity,Materials,TRUE,TRUE,Steel,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9174,US6821291019,50699.637202896,Omnova Solutions Inc,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9175,US68213N1090,228697.024528764,Omnicell Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9176,US6821431029,213735.52728620401,Omeros Corp,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9177,US6821891057,1465019.890766784,On Semiconductor Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9178,US68233JBH68,613857.4195303441,Oncor Electric Delivery Co Llc,Bonds,Utilities,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9179,US68235P1084,523624.50567015604,One Gas Inc,Equity,Utilities,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9180,US6826801036,1810719.336791112,Oneok Inc,Equity,Energy,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9181,US682680AS26,879889.9924957561,Oneok Inc,Bonds,Energy,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9182,US682680AU71,7270656.342562669,Oneok Inc,Bonds,Energy,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9186,US68268NAJ28,515034.043786548,Oneok Partners Lp,Bonds,Energy,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9187,US68268NAL73,3530300.630468964,Oneok Partners Lp,Bonds,Energy,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9188,US68268NAP87,2649703.8932139603,Oneok Partners Lp,Bonds,Energy,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9189,US68268W1036,706316.992683192,Onemain Holdings Inc,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9192,US68375N1037,124924.36896508801,Opko Health Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9193,US68389X1054,15936510.533339221,Oracle Corp,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9194,US68389XAK19,5167836.503667156,Oracle Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9195,US68389XAP06,6966952.414074709,Oracle Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9196,US68389XAS45,1005770.1200899441,Oracle Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9197,US68389XBA28,2133815.3495503683,Oracle Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9198,US68389XBB01,6185342.306469876,Oracle Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9199,US68389XBC83,1042388.5912416241,Oracle Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9200,US68389XBM65,1592856.99873234,Oracle Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9201,US68389XBN49,1061317.7783606641,Oracle Corp,Bonds,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9202,US6840001027,256228.03930970404,Opus Bank,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9203,US68554V1089,34419.709678464,Orasure Technologies Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9204,US68555P1003,117376.45892662801,Orbcomm Inc,Equity,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9205,US6866881021,284375.905876128,Ormat Technologies Inc,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,9206,US68752M1080,73466.32437434401,Orthofix Medical Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9207,US6882392011,1227433.794361104,Oshkosh Corp,Equity,Industrials,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9208,US6896481032,105664.54102300802,Otter Tail Corp,Equity,Utilities,TRUE,TRUE,Power,Aviation + Power,TRUE,Included in analysis
UNPRI,European Portfolio,9209,US69007J1060,554164.35194076,Outfront Media Inc,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9210,US6907421019,1228056.8456620201,Owens Corning,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9211,US6914973093,92062.80416520001,Oxford Industries Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9212,US69318G1067,441556.35363391205,Pbf Energy Inc,Equity,Energy,TRUE,TRUE,Oil&Gas,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9213,US69318J1007,185432.67283398,Pc Connection Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9214,US69327R1014,308294.66966535605,Pdc Energy Inc,Equity,Energy,TRUE,TRUE,Oil&Gas,Oil&Gas,TRUE,Included in analysis
UNPRI,European Portfolio,9215,US6932821050,240257.05430430002,Pdf Solutions Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9216,US693304AP22,2021589.6546951602,Peco Energy Co,Bonds,Utilities,TRUE,TRUE,Power,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9217,US69336V1017,288652.538271636,Pgt Innovations Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9218,US69343T1079,70983.418443828,Pjt Partners Inc,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9219,US6934751057,5529111.198961812,Pnc Financial Services Group Inc/The,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9220,US693476BN25,4113122.2424941445,Pnc Financial Services,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9221,US69349H1077,411636.45890650805,Pnm Resources Inc,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,9222,US69349LAM00,2103659.873236548,Pnc Bank Na,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9223,US6935061076,2016941.0513737323,Ppg Industries Inc,Equity,Materials,TRUE,TRUE,Other,Aviation + Power,FALSE,Included in analysis
UNPRI,European Portfolio,9225,US69351T1060,2634573.975802164,Ppl Corp,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,9226,US69352PAE34,2072113.6389608162,Ppl Capital Funding Inc,Bonds,Utilities,TRUE,TRUE,Power,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9227,US69352PAL76,1019479.3152152401,Ppl Capital Funding Inc,Bonds,Utilities,TRUE,TRUE,Power,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9229,US69354M1080,937510.3554259081,Pra Health Sciences Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9230,US69354N1063,123342.45927735601,Pra Group Inc,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9231,US69360J1079,239192.80415514,Ps Business Parks Inc,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9232,US6936561009,1302472.7291500322,Pvh Corp,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9233,US69366J2006,217743.51401299203,Ptc Therapeutics Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9234,US69370C1009,413320.66059886804,Ptc Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9235,US6937181088,4861865.619036228,Paccar Inc,Equity,Industrials,TRUE,TRUE,Automotive,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9239,US69404D1081,96787.868176956,Pacific Biosciences Of Califor,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9240,US69478X1054,364659.630720528,Pacific Premier Bancorp Inc,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9241,US6951271005,432898.73033312405,Pacira Biosciences Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9242,US6951561090,635445.1655171401,Packaging Corp Of America,Equity,Materials,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9244,US6952631033,632759.742082512,Pacwest Bancorp,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9245,US6974351057,1937321.707933128,Palo Alto Networks Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9246,US6976602077,699530.589790296,Pampa Energia Sa,Others,Utilities,TRUE,TRUE,Power,Oil&Gas + Power,TRUE,Included in analysis
UNPRI,European Portfolio,9247,US6988131024,449812.041684192,Papa John'S International Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9248,US69888T2078,338769.421023924,Par Pacific Holdings Inc,Equity,Energy,TRUE,TRUE,Oil&Gas,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9249,US69924R1086,417217.05604788003,Paramount Group Inc,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9250,US7005171050,965870.0387695921,Park Hotels & Resorts Inc,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9251,US7006581075,302904.19099723204,Park National Corp,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9252,US7010941042,1626254.8216170962,Parker-Hannifin Corp,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9253,US7018771029,496585.319113488,Parsley Energy Inc,Equity,Energy,TRUE,TRUE,Oil&Gas,Oil&Gas,TRUE,Included in analysis
UNPRI,European Portfolio,9254,US7033431039,95213.19125722801,Patrick Industries Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9255,US70338P1003,567758.856030564,Pattern Energy Group Inc,Equity,Utilities,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9256,US7033951036,283619.56499342405,Patterson Cos Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9257,US7034811015,245614.46889012,Patterson-Uti Energy Inc,Equity,Energy,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9258,US7043261079,6931607.943344304,Paychex Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9259,US70432V1026,729020.6514477481,Paycom Software Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9260,US70438V1061,287468.430824124,Paylocity Holding Corp,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9261,US70450Y1038,6610009.113561877,Paypal Holdings Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9266,US7046991078,185068.967928636,Peapack Gladstone Financial Corp,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9267,US70509V1008,484347.47565072007,Pebblebrook Hotel Trust,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9268,US7055731035,337503.68662322406,Pegasystems Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9269,US7075691094,404964.747049104,Penn National Gaming Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9271,US7081601061,46179.157200396,Jc Penney Corp Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9272,US7091021078,138949.739377416,Pennsylvania Real Estate Inves,Others,Financials,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,9273,US70931T1034,152368.59052998002,Pennymac Mortgage Investment T,Others,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9274,US70932M1071,146520.38097246,Pennymac Financial Services In,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9275,US70959W1036,467453.79609852005,Penske Automotive Group Inc,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9276,US70975L1070,810624.8730791641,Penumbra Inc,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9277,US7097891011,138716.224296144,Peoples Bancorp Inc/Oh,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9278,US7127041058,913964.5958151721,People'S United Financial Inc,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,9279,US7134481081,18279549.19619387,Pepsico Inc,Equity,Consumer Staples,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9280,US713448BR89,2124937.643451744,Pepsico Inc,Bonds,Consumer Staples,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
UNPRI,European Portfolio,9281,US713448BY31,3065343.1725843963,Pepsico Inc,Bonds,Consumer Staples,TRUE,TRUE,Other,Aviation,FALSE,Included in analysis
