Holding.ID,Portfolio.Name,Investor.Name,ISIN,MarketValue,Currency,NumberofShares
BR93213,portfolio_eq_cb_test,Test,US674599CE35,8004960,USD,NA
BR596414,portfolio_eq_cb_test,Test,US67019EAB39,7257740,USD,NA
BR279014,portfolio_eq_cb_test,Test,US210518CW42,16549345,USD,NA
BR83833,portfolio_eq_cb_test,Test,US65334HAE27,6122695,USD,NA
BR77854,portfolio_eq_cb_test,Test,US552704AD04,74063,USD,NA
BR344104,portfolio_eq_cb_test,Test,US398433AK84,1248,USD,NA
BR51047,portfolio_eq_cb_test,Test,US89346DAC11,5083750,USD,NA
BR423787,portfolio_eq_cb_test,Test,US345397XL24,3102660,USD,NA
BR158040,portfolio_eq_cb_test,Test,US26874RAC25,14697744,USD,NA
BR357406,portfolio_eq_cb_test,Test,US629568AV86,6015000,USD,NA
BR173354,portfolio_eq_cb_test,Test,US26442UAE47,63256404,USD,NA
BR276858,portfolio_eq_cb_test,Test,US89153VAE92,5622512,USD,NA
BR621461,portfolio_eq_cb_test,Test,US85771PAL67,313745,USD,NA
BR227629,portfolio_eq_cb_test,Test,US28932MAG06,16390500,USD,NA
BR32158,portfolio_eq_cb_test,Test,US61980AAD54,138684288,USD,NA
BR677379,portfolio_eq_cb_test,Test,US05565QCP19,126229,USD,NA
BR346202,portfolio_eq_cb_test,Test,US05565QDG01,21707194,USD,NA
BR179227,portfolio_eq_cb_test,Test,US26442CAM64,1929417,USD,NA
BR326144,portfolio_eq_cb_test,Test,US694308HH37,210630,USD,NA
BR513988,portfolio_eq_cb_test,Test,US268787AD07,108000,USD,NA
BR100598,portfolio_eq_cb_test,Test,US122014AL76,1269898,USD,NA
BR656985,portfolio_eq_cb_test,Test,US37045XBK19,566056,USD,NA
BR181896,portfolio_eq_cb_test,Test,US419839AA31,1036751,USD,NA
BR99505,portfolio_eq_cb_test,Test,US811904AK78,2065000,USD,NA
BR269193,portfolio_eq_cb_test,Test,US26441CAD74,44803637,USD,NA
BR87064,portfolio_eq_cb_test,Test,US546268AG84,1173944,USD,NA
BR672431,portfolio_eq_cb_test,Test,US03938LAQ77,727950,USD,NA
BR517154,portfolio_eq_cb_test,Test,US049560AA31,2495568,USD,NA
BR204421,portfolio_eq_cb_test,Test,US279158AE95,859430,USD,NA
BR81568,portfolio_eq_cb_test,Test,US68268NAD57,4986792,USD,NA
BR33288,portfolio_eq_cb_test,Test,US48667QAF28,7525718,USD,NA
BR303663,portfolio_eq_cb_test,Test,US266233AB11,656141,USD,NA
BR529996,portfolio_eq_cb_test,Test,US797440BH66,1501888,USD,NA
BR626466,portfolio_eq_cb_test,Test,US210518CT13,284775,USD,NA
BR594109,portfolio_eq_cb_test,Test,US166764AG56,109533,USD,NA
BR173282,portfolio_eq_cb_test,Test,US28932MAJ45,36547431,USD,NA
BR14759,portfolio_eq_cb_test,Test,US718546AL86,5744250,USD,NA
BR47898,portfolio_eq_cb_test,Test,US493738AE83,3919584,USD,NA
BR108048,portfolio_eq_cb_test,Test,US268789AB07,930682,USD,NA
BR458209,portfolio_eq_cb_test,Test,US822582BA91,105059,USD,NA
BR188425,portfolio_eq_cb_test,Test,US74456QBD79,2258966,USD,NA
BR174134,portfolio_eq_cb_test,Test,US05565QBZ00,538372,USD,NA
BR646116,portfolio_eq_cb_test,Test,US71644EAE23,7696,USD,NA
BR335986,portfolio_eq_cb_test,Test,USY4899GAS22,184114,USD,NA
BR427579,portfolio_eq_cb_test,Test,US37045XBS45,5821070,USD,NA
BR238362,portfolio_eq_cb_test,Test,US694308HF70,29184200,USD,NA
BR85769,portfolio_eq_cb_test,Test,US040555CH53,1800360,USD,NA
BR309404,portfolio_eq_cb_test,Test,US744499AP93,7146790,USD,NA
BR279061,portfolio_eq_cb_test,Test,US26442UAA25,33176390,USD,NA
BR634261,portfolio_eq_cb_test,Test,US89152UAD46,394841,USD,NA
BR146321,portfolio_eq_cb_test,Test,US87305QCD16,3001764,USD,NA
BR667261,portfolio_eq_cb_test,Test,US373334KF74,594606,USD,NA
BR325867,portfolio_eq_cb_test,Test,US69327RAH49,3532950,USD,NA
BR301060,portfolio_eq_cb_test,Test,US654740AU37,2769657,USD,NA
BR148400,portfolio_eq_cb_test,Test,US266233AC93,190276,USD,NA
BR546393,portfolio_eq_cb_test,Test,US210518CL86,9527910,USD,NA
BR45247,portfolio_eq_cb_test,Test,US976656CF33,4997920,USD,NA
BR21123,portfolio_eq_cb_test,Test,US629568AT31,46269000,USD,NA
BR615275,portfolio_eq_cb_test,Test,US29364GAF00,105702,USD,NA
BR504722,portfolio_eq_cb_test,Test,US25746UCR86,1996860,USD,NA
BR140439,portfolio_eq_cb_test,Test,US293562AD63,1794465,USD,NA
BR608733,portfolio_eq_cb_test,Test,US74733VAD29,2955082,USD,NA
BR19426,portfolio_eq_cb_test,Test,US037735CW53,3856727,USD,NA
BR305756,portfolio_eq_cb_test,Test,US74153QAJ13,7616250,USD,NA
BR205927,portfolio_eq_cb_test,Test,US49725VAB80,7546641,USD,NA
BR610355,portfolio_eq_cb_test,Test,US822582BT82,2001680,USD,NA
BR381476,portfolio_eq_cb_test,Test,US26441CAY12,71865,USD,NA
BR535532,portfolio_eq_cb_test,Test,US797440BR49,5517262,USD,NA
BR123849,portfolio_eq_cb_test,Test,US927804FR06,8549179,USD,NA
BR652659,portfolio_eq_cb_test,Test,US65473QAR48,235596,USD,NA
BR4007,portfolio_eq_cb_test,Test,US71654QAW24,3718750,USD,NA
BR354638,portfolio_eq_cb_test,Test,US233331AY31,3816755,USD,NA
BR156370,portfolio_eq_cb_test,Test,US976843BH44,26076393,USD,NA
BR488960,portfolio_eq_cb_test,Test,US91913YAS90,642650,USD,NA
BR475574,portfolio_eq_cb_test,Test,US29103DAF33,2359229,USD,NA
BR51946,portfolio_eq_cb_test,Test,US29364NAU28,418757,USD,NA
BR377975,portfolio_eq_cb_test,Test,US03938LAX29,558750,USD,NA
BR370498,portfolio_eq_cb_test,Test,US81663AAE55,434563,USD,NA
BR162057,portfolio_eq_cb_test,Test,US626717AD43,5012500,USD,NA
BR172380,portfolio_eq_cb_test,Test,US05565EAF25,11829252,USD,NA
BR498213,portfolio_eq_cb_test,Test,US465685AN59,14510528,USD,NA
BR232079,portfolio_eq_cb_test,Test,US694308GE15,65826479,USD,NA
BR76508,portfolio_eq_cb_test,Test,CA13638ZDC64,5720163,USD,NA
BR369800,portfolio_eq_cb_test,Test,US345397YD98,2386890,USD,NA
BR179628,portfolio_eq_cb_test,Test,US125896BP44,3276067,USD,NA
BR308141,portfolio_eq_cb_test,Test,US302570AW69,11929025,USD,NA
BR562579,portfolio_eq_cb_test,Test,US31428XBG07,4386040,USD,NA
BR51707,portfolio_eq_cb_test,Test,US69351UAQ67,5952900,USD,NA
BR89170,portfolio_eq_cb_test,Test,US927804FH24,10373700,USD,NA
BR160982,portfolio_eq_cb_test,Test,US26442CAA27,1257121,USD,NA
BR161767,portfolio_eq_cb_test,Test,US26817RAV06,2295631,USD,NA
BR669520,portfolio_eq_cb_test,Test,US05565EAF25,266158,USD,NA
BR60135,portfolio_eq_cb_test,Test,US263901AB68,28027940,USD,NA
BR39971,portfolio_eq_cb_test,Test,US30161MAJ27,25204090,USD,NA
BR115446,portfolio_eq_cb_test,Test,US67021CAF41,10190080,USD,NA
BR565459,portfolio_eq_cb_test,Test,US89236TDW27,3034200,USD,NA
BR354466,portfolio_eq_cb_test,Test,US09628TAA79,2085000,USD,NA
BR119112,portfolio_eq_cb_test,Test,US26835PAF71,17137530,USD,NA
BR615880,portfolio_eq_cb_test,Test,US664397AM81,100507,USD,NA
BR146660,portfolio_eq_cb_test,Test,US976826BG12,6116733,USD,NA
BR193761,portfolio_eq_cb_test,Test,US629568AQ91,3544840,USD,NA
BR122868,portfolio_eq_cb_test,Test,US172070CP76,9060728,USD,NA
BR313328,portfolio_eq_cb_test,Test,US23338VAB27,6104076,USD,NA
BR660560,portfolio_eq_cb_test,Test,US247916AC30,520950,USD,NA
BR114919,portfolio_eq_cb_test,Test,US59562VAM90,3918723,USD,NA
BR436466,portfolio_eq_cb_test,Test,US476556CX17,1458647,USD,NA
BR515733,portfolio_eq_cb_test,Test,US166764AR12,2491050,USD,NA
BR686,portfolio_eq_cb_test,Test,US743263AE50,228145,USD,NA
BR126617,portfolio_eq_cb_test,Test,US166764AV24,4996652,USD,NA
BR532740,portfolio_eq_cb_test,Test,US797440BT05,464480,USD,NA
BR7804,portfolio_eq_cb_test,Test,US21079NAA90,9773163,USD,NA
BR114774,portfolio_eq_cb_test,Test,US25179MAK99,1041360,USD,NA
BR229560,portfolio_eq_cb_test,Test,US125896BK56,5924859,USD,NA
BR374665,portfolio_eq_cb_test,Test,US037411AW56,805530,USD,NA
BR626328,portfolio_eq_cb_test,Test,US37045VAE02,1623255,USD,NA
BR444220,portfolio_eq_cb_test,Test,US402635AM88,378750,USD,NA
BR190677,portfolio_eq_cb_test,Test,US057224AZ09,5346634,USD,NA
BR272367,portfolio_eq_cb_test,Test,US294549AE01,8450890,USD,NA
BR457791,portfolio_eq_cb_test,Test,US55336VAK61,153636,USD,NA
BR18505,portfolio_eq_cb_test,Test,US118230AR27,6919752,USD,NA
BR493402,portfolio_eq_cb_test,Test,US12625GAC87,4987296,USD,NA
BR615156,portfolio_eq_cb_test,Test,US05565QCX43,250670,USD,NA
BR108534,portfolio_eq_cb_test,Test,US15361GAU94,6020738,USD,NA
BR51234,portfolio_eq_cb_test,Test,US674599CC78,2051280,USD,NA
BR210814,portfolio_eq_cb_test,Test,US98389BAH33,13509100,USD,NA
BR265629,portfolio_eq_cb_test,Test,US573284AQ94,3159171,USD,NA
BR288370,portfolio_eq_cb_test,Test,US907834AF27,2540325,USD,NA
BR670525,portfolio_eq_cb_test,Test,US65364UAK25,1304192,USD,NA
BR513961,portfolio_eq_cb_test,Test,US674215AD08,153188,USD,NA
BR675633,portfolio_eq_cb_test,Test,US345370CA64,130535,USD,NA
BR99857,portfolio_eq_cb_test,Test,US656531AF75,2003080,USD,NA
BR399948,portfolio_eq_cb_test,Test,US875127AX04,9639555,USD,NA
BR128251,portfolio_eq_cb_test,Test,US759509AE27,6323686,USD,NA
BR217213,portfolio_eq_cb_test,Test,US037735CV70,5548900,USD,NA
BR686177,portfolio_eq_cb_test,Test,US166764AR12,1664021,USD,NA
BR151654,portfolio_eq_cb_test,Test,XS0903465127,405012,USD,NA
BR281782,portfolio_eq_cb_test,Test,US30231GAJ13,23462283,USD,NA
BR487304,portfolio_eq_cb_test,Test,US345397XF55,4983940,USD,NA
BR82026,portfolio_eq_cb_test,Test,US927804FB53,2306458,USD,NA
BR682574,portfolio_eq_cb_test,Test,US166764BH21,1049092,USD,NA
BR48980,portfolio_eq_cb_test,Test,US292505AJ36,4111001,USD,NA
BR214048,portfolio_eq_cb_test,Test,US98389BAU44,6681511,USD,NA
BR371909,portfolio_eq_cb_test,Test,US842400ES88,192914,USD,NA
BR86046,portfolio_eq_cb_test,Test,US744542AC53,2046342,USD,NA
BR238996,portfolio_eq_cb_test,Test,US31428XAY22,10630480,USD,NA
BR598616,portfolio_eq_cb_test,Test,US96950FAM68,722858,USD,NA
BR667535,portfolio_eq_cb_test,Test,US233851CZ53,687124,USD,NA
BR142667,portfolio_eq_cb_test,Test,US718546AC87,3403968,USD,NA
BR318784,portfolio_eq_cb_test,Test,US822582BS00,6403780,USD,NA
BR111125,portfolio_eq_cb_test,Test,US233851BZ62,15201824,USD,NA
BR140477,portfolio_eq_cb_test,Test,US05565EAM75,582780,USD,NA
BR204439,portfolio_eq_cb_test,Test,US78454LAK61,17115000,USD,NA
BR585888,portfolio_eq_cb_test,Test,US059165EG13,9444,USD,NA
BR144709,portfolio_eq_cb_test,Test,US65364UAK25,25876825,USD,NA
BR593008,portfolio_eq_cb_test,Test,US845437BK71,312294,USD,NA
BR516838,portfolio_eq_cb_test,Test,US00388WAD39,660038,USD,NA
BR167044,portfolio_eq_cb_test,Test,US706451BC43,2993903,USD,NA
BR522682,portfolio_eq_cb_test,Test,US69371RM945,149134,USD,NA
BR436620,portfolio_eq_cb_test,Test,US24736WAA80,460089,USD,NA
BR51407,portfolio_eq_cb_test,Test,US80589MAD48,14525980,USD,NA
BR583840,portfolio_eq_cb_test,Test,US25278XAE94,664950,USD,NA
BR57538,portfolio_eq_cb_test,Test,US90932LAA52,704230,USD,NA
BR688191,portfolio_eq_cb_test,Test,US345397WW97,683552,USD,NA
BR422862,portfolio_eq_cb_test,Test,US842587CU99,7003430,USD,NA
BR145720,portfolio_eq_cb_test,Test,US12626PAM59,20944890,USD,NA
BR107293,portfolio_eq_cb_test,Test,US44923QAG91,166345,USD,NA
BR208863,portfolio_eq_cb_test,Test,US26442CAE49,6958901,USD,NA
BR178711,portfolio_eq_cb_test,Test,US65364UAE64,23209181,USD,NA
BR126652,portfolio_eq_cb_test,Test,US05565EAD76,5958075,USD,NA
BR181600,portfolio_eq_cb_test,Test,US664397AK26,44513359,USD,NA
BR686279,portfolio_eq_cb_test,Test,US59562VAR87,112197,USD,NA
BR164935,portfolio_eq_cb_test,Test,US71654QCA85,571799,USD,NA
BR445529,portfolio_eq_cb_test,Test,US96950FAQ72,137909,USD,NA
BR598691,portfolio_eq_cb_test,Test,US88160RAE18,811793,USD,NA
BR130087,portfolio_eq_cb_test,Test,US37045VAF76,2759813,USD,NA
BR77634,portfolio_eq_cb_test,Test,US51817RAA41,5250000,USD,NA
BR296619,portfolio_eq_cb_test,Test,US202795JE14,2020100,USD,NA
BR262041,portfolio_eq_cb_test,Test,US96950FAD69,4226928,USD,NA
BR654537,portfolio_eq_cb_test,Test,US233851CM41,21584087,USD,NA
BR14021,portfolio_eq_cb_test,Test,US166764AR12,4980615,USD,NA
BR4076,portfolio_eq_cb_test,Test,US867229AD85,7555320,USD,NA
BR38382,portfolio_eq_cb_test,Test,US171798AC50,15917700,USD,NA
BR135542,portfolio_eq_cb_test,Test,US74955DAA90,217860,USD,NA
BR250560,portfolio_eq_cb_test,Test,US005117AA49,9213300,USD,NA
BR673828,portfolio_eq_cb_test,Test,US125896BL30,139390,USD,NA
BR638238,portfolio_eq_cb_test,Test,US37045XBV73,505106,USD,NA
BR151180,portfolio_eq_cb_test,Test,US74733VAC46,607116,USD,NA
BR240577,portfolio_eq_cb_test,Test,US50587KAA97,17766049,USD,NA
BR262331,portfolio_eq_cb_test,Test,US186108CK02,1902075,USD,NA
BR625224,portfolio_eq_cb_test,Test,US465685AK11,642317,USD,NA
BR239904,portfolio_eq_cb_test,Test,US268317AK07,44309480,USD,NA
BR610687,portfolio_eq_cb_test,Test,US737679DG22,157089,USD,NA
BR675883,portfolio_eq_cb_test,Test,US166764BK59,74848,USD,NA
BR350973,portfolio_eq_cb_test,Test,US02665WBE03,9861690,USD,NA
BR57651,portfolio_eq_cb_test,Test,US032511AY39,1837215,USD,NA
BR232899,portfolio_eq_cb_test,Test,US491674BG15,14473412,USD,NA
BR422053,portfolio_eq_cb_test,Test,US779382AU43,296093,USD,NA
BR25668,portfolio_eq_cb_test,Test,US29250NAS45,9962500,USD,NA
BR172442,portfolio_eq_cb_test,Test,US744448CE96,9355291,USD,NA
BR271408,portfolio_eq_cb_test,Test,US037411AW56,2129,USD,NA
BR380563,portfolio_eq_cb_test,Test,US95709TAN00,404628,USD,NA
BR286070,portfolio_eq_cb_test,Test,US69352PAG81,2897448,USD,NA
BR218177,portfolio_eq_cb_test,Test,US74955DAB73,1834133,USD,NA
BR431789,portfolio_eq_cb_test,Test,US05351WAA18,671545,USD,NA
BR496368,portfolio_eq_cb_test,Test,US31428XBM74,15100605,USD,NA
BR59886,portfolio_eq_cb_test,Test,US209111FL29,10489440,USD,NA
BR277958,portfolio_eq_cb_test,Test,US144285AK99,509754,USD,NA
BR280902,portfolio_eq_cb_test,Test,US693304AL18,10057710,USD,NA
BR50046,portfolio_eq_cb_test,Test,US26442CAG96,2086600,USD,NA
BR646260,portfolio_eq_cb_test,Test,US655044AK13,5136,USD,NA
BR169088,portfolio_eq_cb_test,Test,US875127BA91,15516240,USD,NA
BR675309,portfolio_eq_cb_test,Test,US02665WBE03,394724,USD,NA
BR14865,portfolio_eq_cb_test,Test,US565849AB20,2438420,USD,NA
BR309563,portfolio_eq_cb_test,Test,US166764AY62,6537700,USD,NA
BR174521,portfolio_eq_cb_test,Test,US929160AT60,1023830,USD,NA
BR118725,portfolio_eq_cb_test,Test,US03746AAA88,33516930,USD,NA
BR27560,portfolio_eq_cb_test,Test,US15405EAD04,7190586,USD,NA
BR160117,portfolio_eq_cb_test,Test,US610202BP77,1089352,USD,NA
BR305645,portfolio_eq_cb_test,Test,US28932MAJ45,11492900,USD,NA
BR2046,portfolio_eq_cb_test,Test,US858119AZ32,513750,USD,NA
BR40123,portfolio_eq_cb_test,Test,US032510AC36,12125500,USD,NA
BR397651,portfolio_eq_cb_test,Test,US55336VAA89,16323040,USD,NA
BR179686,portfolio_eq_cb_test,Test,US737679DE73,3897921,USD,NA
BR151229,portfolio_eq_cb_test,Test,US05565QCS57,5195000,USD,NA
BR263444,portfolio_eq_cb_test,Test,US20826FAF36,18376922,USD,NA
BR201656,portfolio_eq_cb_test,Test,US26817RAB42,14377500,USD,NA
BR160742,portfolio_eq_cb_test,Test,US706451BG56,747838,USD,NA
BR301060,portfolio_eq_cb_test,Test,US654740AU37,2769657,USD,NA
BR109228,portfolio_eq_cb_test,Test,US05607MAA53,1067450,USD,NA
BR329932,portfolio_eq_cb_test,Test,US03674XAC02,122400,USD,NA
BR324667,portfolio_eq_cb_test,Test,US25746UCQ04,299100,USD,NA
BR139410,portfolio_eq_cb_test,Test,US26442CAG96,2086600,USD,NA
BR197434,portfolio_eq_cb_test,Test,US65473QAV59,5615800,USD,NA
BR424929,portfolio_eq_cb_test,Test,USU2339CBK37,3025500,USD,NA
BR652659,portfolio_eq_cb_test,Test,US65473QAR48,235596,USD,NA
BR323223,portfolio_eq_cb_test,Test,US05565QDQ82,1009796,USD,NA
BR231681,portfolio_eq_cb_test,Test,US345370CA64,196082,USD,NA
BR111254,portfolio_eq_cb_test,Test,US927804FL36,3182400,USD,NA
BR90143,portfolio_eq_cb_test,Test,US268789AA24,5059210,USD,NA
BR23257,portfolio_eq_cb_test,Test,US976826BH94,524674,USD,NA
BR192099,portfolio_eq_cb_test,Test,US674599CF00,5668550,USD,NA
BR607398,portfolio_eq_cb_test,Test,US595620AJ40,1531039,USD,NA
BR27562,portfolio_eq_cb_test,Test,US37045XCD66,4997320,USD,NA
BR77203,portfolio_eq_cb_test,Test,US66775VAA35,13640481,USD,NA
BR157942,portfolio_eq_cb_test,Test,US96949LAC90,9568009,USD,NA
BR17711,portfolio_eq_cb_test,Test,US85771PAN24,10499520,USD,NA
BR373158,portfolio_eq_cb_test,Test,US26875PAD33,1098310,USD,NA
BR327826,portfolio_eq_cb_test,Test,US373334KG57,11921880,USD,NA
BR259453,portfolio_eq_cb_test,Test,US455434BH28,5139514,USD,NA
BR450533,portfolio_eq_cb_test,Test,US186108CK02,570622,USD,NA
BR913,portfolio_eq_cb_test,Test,US03674XAF33,442000,USD,NA
BR192934,portfolio_eq_cb_test,Test,US976826BK24,10631950,USD,NA
BR60939,portfolio_eq_cb_test,Test,US26442UAE47,10040670,USD,NA
BR636075,portfolio_eq_cb_test,Test,US89566EAK47,33852,USD,NA
BR470005,portfolio_eq_cb_test,Test,US05565QDB14,758044,USD,NA
BR338495,portfolio_eq_cb_test,Test,US032511BN64,2243968,USD,NA
BR38417,portfolio_eq_cb_test,Test,US723787AB37,18693300,USD,NA
BR61755,portfolio_eq_cb_test,Test,US55336VAL45,104256,USD,NA
BR92655,portfolio_eq_cb_test,Test,US391164AE09,2065370,USD,NA
BR100886,portfolio_eq_cb_test,Test,US845743BL61,1261048,USD,NA
BR30677,portfolio_eq_cb_test,Test,US694308HP52,13240838,USD,NA
BR269033,portfolio_eq_cb_test,Test,US31428XAY22,53152395,USD,NA
BR449542,portfolio_eq_cb_test,Test,US67021CAM91,75908,USD,NA
BR100934,portfolio_eq_cb_test,Test,US05565EAL92,975667,USD,NA
BR318091,portfolio_eq_cb_test,Test,US037735CM71,19917137,USD,NA
BR9300,portfolio_eq_cb_test,Test,US573284AJ51,8284678,USD,NA
BR317332,portfolio_eq_cb_test,Test,US337932AC13,27827497,USD,NA
BR166218,portfolio_eq_cb_test,Test,US05565QCS57,4054717,USD,NA
BR560079,portfolio_eq_cb_test,Test,US90333LAP76,1152939,USD,NA
BR3992,portfolio_eq_cb_test,Test,US90400GAB77,3846360,USD,NA
BR397409,portfolio_eq_cb_test,Test,US87233QAA67,9897063,USD,NA
BR125438,portfolio_eq_cb_test,Test,US74456QBN51,13737580,USD,NA
BR70276,portfolio_eq_cb_test,Test,US20825CAQ78,2799358,USD,NA
BR562054,portfolio_eq_cb_test,Test,US118230AR27,1037967,USD,NA
BR191806,portfolio_eq_cb_test,Test,US209111EQ25,6298000,USD,NA
BR458455,portfolio_eq_cb_test,Test,US95709TAK60,56772,USD,NA
BR194979,portfolio_eq_cb_test,Test,US341081FL67,29522448,USD,NA
BR319792,portfolio_eq_cb_test,Test,US25746UAY55,5900580,USD,NA
BR142800,portfolio_eq_cb_test,Test,US210518CR56,1045630,USD,NA
BR305931,portfolio_eq_cb_test,Test,US565849AB20,57829240,USD,NA
BR361938,portfolio_eq_cb_test,Test,US783549AZ16,2387480,USD,NA
BR673093,portfolio_eq_cb_test,Test,US880779AZ60,865380,USD,NA
BR608798,portfolio_eq_cb_test,Test,US29278GAD07,2044622,USD,NA
BR221569,portfolio_eq_cb_test,Test,US049560AN51,2489775,USD,NA
BR19434,portfolio_eq_cb_test,Test,US966387AH55,354056,USD,NA
BR166756,portfolio_eq_cb_test,Test,US881609BC45,6074200,USD,NA
BR448776,portfolio_eq_cb_test,Test,US78355HJT77,2000376,USD,NA
BR174873,portfolio_eq_cb_test,Test,US118230AR27,990530,USD,NA
BR669364,portfolio_eq_cb_test,Test,XS1327914062,615480,USD,NA
BR60882,portfolio_eq_cb_test,Test,US166764BL33,17486543,USD,NA
BR316589,portfolio_eq_cb_test,Test,US694308HM22,87982,USD,NA
BR598232,portfolio_eq_cb_test,Test,US718549AD00,1137396,USD,NA
BR271199,portfolio_eq_cb_test,Test,US98389BAM28,1042,USD,NA
BR551438,portfolio_eq_cb_test,Test,US655044AF28,609792,USD,NA
BR501245,portfolio_eq_cb_test,Test,US68268NAJ28,634414,USD,NA
BR529737,portfolio_eq_cb_test,Test,US86614RAL15,377400,USD,NA
BR217771,portfolio_eq_cb_test,Test,US032511AN73,3702144,USD,NA
BR508645,portfolio_eq_cb_test,Test,US845467AH21,8865000,USD,NA
BR91168,portfolio_eq_cb_test,Test,US02665WAH43,2002990,USD,NA
BR644361,portfolio_eq_cb_test,Test,US26441CAX39,4157052,USD,NA
BR134626,portfolio_eq_cb_test,Test,US50188FAD78,417786,USD,NA
BR50806,portfolio_eq_cb_test,Test,US875127AZ51,18424600,USD,NA
BR582637,portfolio_eq_cb_test,Test,US30040WAC29,8022238,USD,NA
BR616563,portfolio_eq_cb_test,Test,US02665WBT71,679608,USD,NA
BR60037,portfolio_eq_cb_test,Test,USM28368AA21,1629698,USD,NA
BR251413,portfolio_eq_cb_test,Test,XS0808638612,9492281,USD,NA
BR50656,portfolio_eq_cb_test,Test,US345370CA64,6548900,USD,NA
BR216920,portfolio_eq_cb_test,Test,US29364NAS71,9662920,USD,NA
BR679249,portfolio_eq_cb_test,Test,US210518CL86,129226,USD,NA
BR299308,portfolio_eq_cb_test,Test,US24736VAA08,478586,USD,NA
BR501204,portfolio_eq_cb_test,Test,US71656LBK61,425156,USD,NA
BR167114,portfolio_eq_cb_test,Test,US695114CD86,11595078,USD,NA
BR481466,portfolio_eq_cb_test,Test,US210795QC77,129307,USD,NA
BR305116,portfolio_eq_cb_test,Test,US048303CC31,24939624,USD,NA
BR91330,portfolio_eq_cb_test,Test,US05565QCJ58,1063518,USD,NA
BR67756,portfolio_eq_cb_test,Test,US822582BY77,9190080,USD,NA
BR57011,portfolio_eq_cb_test,Test,US842400FH15,1983930,USD,NA
BR44040,portfolio_eq_cb_test,Test,US651290AR99,793125,USD,NA
BR45911,portfolio_eq_cb_test,Test,US20826FAG19,618810,USD,NA
BR395454,portfolio_eq_cb_test,Test,US69352JAL17,10150000,USD,NA
BR38520,portfolio_eq_cb_test,Test,US345397WK59,8424000,USD,NA
BR143633,portfolio_eq_cb_test,Test,US02666QJ797,28191402,USD,NA
BR122602,portfolio_eq_cb_test,Test,US02361DAN03,7539553,USD,NA
BR272099,portfolio_eq_cb_test,Test,US166764AB69,991930,USD,NA
BR123876,portfolio_eq_cb_test,Test,US20826FAG19,12306012,USD,NA
BR172316,portfolio_eq_cb_test,Test,US24736WAA80,4485870,USD,NA
BR557442,portfolio_eq_cb_test,Test,US55336VAE02,1267824,USD,NA
BR583307,portfolio_eq_cb_test,Test,US212015AQ46,384000,USD,NA
BR183062,portfolio_eq_cb_test,Test,US875127BA91,9129575,USD,NA
BR288450,portfolio_eq_cb_test,Test,US822582AJ10,77684273,USD,NA
BR634260,portfolio_eq_cb_test,Test,US37045XBV73,1075753,USD,NA
BR395681,portfolio_eq_cb_test,Test,US05565QDH83,521515,USD,NA
BR344104,portfolio_eq_cb_test,Test,US98212BAG86,1248,USD,NA
BR489067,portfolio_eq_cb_test,Test,US85771PAW23,925065,USD,NA
BR655730,portfolio_eq_cb_test,Test,US26442CAK09,470178,USD,NA
BR152696,portfolio_eq_cb_test,Test,US023608AF92,1605280,USD,NA
BR75346,portfolio_eq_cb_test,Test,US210518CR56,522764,USD,NA
BR244872,portfolio_eq_cb_test,Test,US166764AB69,2480838,USD,NA
BR677505,portfolio_eq_cb_test,Test,US718549AF57,175392,USD,NA
BR298306,portfolio_eq_cb_test,Test,US05565QCB23,248710,USD,NA
BR379120,portfolio_eq_cb_test,Test,US202795HZ60,257048,USD,NA
BR212911,portfolio_eq_cb_test,Test,US55336VAG59,30068021,USD,NA
BR292389,portfolio_eq_cb_test,Test,US292505AD65,6181960,USD,NA
BR175452,portfolio_eq_cb_test,Test,US345397XF55,498394,USD,NA
BR255375,portfolio_eq_cb_test,Test,US797440BV50,526230,USD,NA
BR339582,portfolio_eq_cb_test,Test,US816851BA63,5627341,USD,NA
BR623001,portfolio_eq_cb_test,Test,US165167CV76,38405,USD,NA
BR364627,portfolio_eq_cb_test,Test,US166764AY62,4426596,USD,NA
BR112485,portfolio_eq_cb_test,Test,US29273RBB42,7244388,USD,NA
BR247396,portfolio_eq_cb_test,Test,US91913YAE05,1347600,USD,NA
BR312104,portfolio_eq_cb_test,Test,US12626PAJ21,5158250,USD,NA
BR131677,portfolio_eq_cb_test,Test,US465685AD77,6448460,USD,NA
BR584888,portfolio_eq_cb_test,Test,US69331CAF59,499970,USD,NA
BR151642,portfolio_eq_cb_test,Test,US208251AE82,1975125,USD,NA
BR532395,portfolio_eq_cb_test,Test,US05565QCP19,3153786,USD,NA
BR164639,portfolio_eq_cb_test,Test,US575634AS94,129750,USD,NA
BR579280,portfolio_eq_cb_test,Test,US402635AH93,799872,USD,NA
BR61003,portfolio_eq_cb_test,Test,US341081EP80,11055825,USD,NA
BR134370,portfolio_eq_cb_test,Test,US345397XU23,9394780,USD,NA
BR506525,portfolio_eq_cb_test,Test,US90346WAB90,172651,USD,NA
BR309554,portfolio_eq_cb_test,Test,US125896BP44,7166390,USD,NA
BR133662,portfolio_eq_cb_test,Test,US59562VBD82,18233685,USD,NA
BR83114,portfolio_eq_cb_test,Test,US65334HAJ14,4432008,USD,NA
BR230592,portfolio_eq_cb_test,Test,US71654QAX07,3978750,USD,NA
