Holding.ID,Portfolio.Name,Investor.Name,ISIN,MarketValue,Currency,NumberofShares
BR585832,pow_eq_cb_full,Test,US55336VAE02,1040672,USD,NA
BR21794,pow_eq_cb_full,Test,US626738AD06,6826300,USD,NA
BR480360,pow_eq_cb_full,Test,US25746UCA51,680721,USD,NA
BR382906,pow_eq_cb_full,Test,US402479CA55,104918,USD,NA
BR238119,pow_eq_cb_full,Test,US37045XAL01,10460200,USD,NA
BR139714,pow_eq_cb_full,Test,US89566EAH18,4363560,USD,NA
BR293513,pow_eq_cb_full,Test,US629568AV86,4981250,USD,NA
BR166572,pow_eq_cb_full,Test,US00130HBS31,25760000,USD,NA
BR501596,pow_eq_cb_full,Test,US136385AG66,85578,USD,NA
BR374090,pow_eq_cb_full,Test,US144141DA35,3058620,USD,NA
BR99953,pow_eq_cb_full,Test,US29364WAK45,8449542,USD,NA
BR613799,pow_eq_cb_full,Test,US837004BV11,126923,USD,NA
BR360417,pow_eq_cb_full,Test,US05565QDF28,4955500,USD,NA
BR579280,pow_eq_cb_full,Test,US899415AA10,799872,USD,NA
BR427017,pow_eq_cb_full,Test,US42809HAG20,10005101,USD,NA
BR173489,pow_eq_cb_full,Test,US89153VAE92,7028140,USD,NA
BR455845,pow_eq_cb_full,Test,US65489DAA28,203432,USD,NA
BR4374,pow_eq_cb_full,Test,US25271CAL63,17727809,USD,NA
BR259154,pow_eq_cb_full,Test,US976826BE63,2014256,USD,NA
BR648887,pow_eq_cb_full,Test,US264399ED44,664860,USD,NA
BR497572,pow_eq_cb_full,Test,US98212BAD55,27517985,USD,NA
BR335702,pow_eq_cb_full,Test,US677050AE65,1043301,USD,NA
BR367716,pow_eq_cb_full,Test,US67021CAG24,1475820,USD,NA
BR597010,pow_eq_cb_full,Test,US131347CC82,1469767,USD,NA
BR85011,pow_eq_cb_full,Test,US95709TAN00,1113043,USD,NA
BR684535,pow_eq_cb_full,Test,US422704AD83,30863,USD,NA
BR135325,pow_eq_cb_full,Test,US037411AY13,324816,USD,NA
BR4748,pow_eq_cb_full,Test,US037735CK16,3389125,USD,NA
BR76448,pow_eq_cb_full,Test,US62704PAF09,128125,USD,NA
BR337868,pow_eq_cb_full,Test,US37045XBW56,5147450,USD,NA
BR372482,pow_eq_cb_full,Test,US21079VAA17,1911092,USD,NA
BR147355,pow_eq_cb_full,Test,US656531AG58,3870540,USD,NA
BR159005,pow_eq_cb_full,Test,US665501AH54,6117020,USD,NA
BR22052,pow_eq_cb_full,Test,US67021CAJ62,1140890,USD,NA
BR201020,pow_eq_cb_full,Test,US345397XK41,6073260,USD,NA
BR685789,pow_eq_cb_full,Test,US142339AG53,252293,USD,NA
BR621334,pow_eq_cb_full,Test,US695114BZ08,1218141,USD,NA
BR427452,pow_eq_cb_full,Test,US20826FAQ90,17064448,USD,NA
BR49735,pow_eq_cb_full,Test,US842400EZ22,5221120,USD,NA
BR65042,pow_eq_cb_full,Test,US69370PAA93,1201122,USD,NA
BR592069,pow_eq_cb_full,Test,US693483AC38,800655,USD,NA
BR163798,pow_eq_cb_full,Test,US976656CJ54,10765231,USD,NA
BR189212,pow_eq_cb_full,Test,US84474YAB20,706573,USD,NA
BR182072,pow_eq_cb_full,Test,US84265VAH87,3111089,USD,NA
BR440079,pow_eq_cb_full,Test,US345397WK59,2106008,USD,NA
BR609123,pow_eq_cb_full,Test,US71654QBX97,269120,USD,NA
BR598957,pow_eq_cb_full,Test,US24820RAA68,1223690,USD,NA
BR232324,pow_eq_cb_full,Test,US744448CH28,4969000,USD,NA
BR491832,pow_eq_cb_full,Test,US05565EAP07,996510,USD,NA
BR401656,pow_eq_cb_full,Test,US231021AQ97,1198846,USD,NA
BR107789,pow_eq_cb_full,Test,US406216BG59,267026,USD,NA
BR194983,pow_eq_cb_full,Test,US025537AJ08,31772576,USD,NA
BR123849,pow_eq_cb_full,Test,US927804FR06,8549179,USD,NA
BR217050,pow_eq_cb_full,Test,US976826BL07,19204608,USD,NA
BR647179,pow_eq_cb_0,Test,US144577AJ24,43950,USD,NA
BR422521,pow_eq_cb_0,Test,US81783QAC96,323200,USD,NA
BR400339,pow_eq_cb_0,Test,CA29250ZAS70,1673121,USD,NA
BR31770,pow_eq_cb_0,Test,US29358QAG47,2526300,USD,NA
BR463072,pow_eq_cb_0,Test,US02665WBH34,709898,USD,NA
BR49301,pow_eq_cb_0,Test,US96950FAG90,2076780,USD,NA
BR122479,pow_eq_cb_0,Test,US012873AK13,24327163,USD,NA
BR51186,pow_eq_cb_0,Test,US87305QCC33,13566150,USD,NA
BR502027,pow_eq_cb_0,Test,US05565QCY26,3499136,USD,NA
BR395851,pow_eq_cb_0,Test,US565849AN67,999443,USD,NA
BR165945,pow_eq_cb_0,Test,US78355HJT77,32021408,USD,NA
BR445968,pow_eq_cb_0,Test,US806851AE12,3088320,USD,NA
BR405639,pow_eq_cb_0,Test,US89236TCA16,51995,USD,NA
BR529500,pow_eq_cb_0,Test,US74733VAC46,409803,USD,NA
BR587670,pow_eq_cb_0,Test,US565849AN67,250018,USD,NA
BR462988,pow_eq_cb_0,Test,US565849AK29,4277923,USD,NA
BR92126,pow_eq_cb_0,Test,US85771PAQ54,21082842,USD,NA
BR6520,pow_eq_cb_0,Test,US701885AD73,2525000,USD,NA
BR418341,pow_eq_cb_0,Test,US71654QBU58,101350,USD,NA
BR319003,pow_eq_cb_0,Test,US096630AF58,7119353,USD,NA
BR145877,pow_eq_cb_0,Test,US31428XAS53,5999568,USD,NA
BR650077,pow_eq_cb_0,Test,US345370CQ17,349875,USD,NA
BR136586,pow_eq_cb_0,Test,US023551AJ38,7276530,USD,NA
BR489763,pow_eq_cb_0,Test,US806851AG69,2102620,USD,NA
BR261339,pow_eq_cb_0,Test,US78355HJW07,5013540,USD,NA
BR644010,pow_eq_cb_0,Test,US450913AE80,1609425,USD,NA
BR51108,pow_eq_cb_0,Test,US378272AQ19,17825400,USD,NA
BR104722,pow_eq_cb_0,Test,US31428XAR70,132192,USD,NA
BR347807,pow_eq_cb_0,Test,US247361ZK72,27357842,USD,NA
BR659658,pow_eq_cb_0,Test,US166764AN08,1001664,USD,NA
BR250238,pow_eq_cb_0,Test,US29273RAF64,10361880,USD,NA
BR459039,pow_eq_cb_0,Test,US71654QAZ54,97708,USD,NA
BR305219,pow_eq_cb_0,Test,US75281AAS87,2940000,USD,NA
BR473722,pow_eq_cb_0,Test,AU3CB0225472,1596198,USD,NA
BR576698,pow_eq_cb_0,Test,US345397YG20,2092765,USD,NA
BR250408,pow_eq_cb_0,Test,US91911TAP84,9570825,USD,NA
BR57515,pow_eq_cb_0,Test,CA45834ZAP41,595526,USD,NA
BR624352,pow_eq_cb_0,Test,US651290AR99,26438,USD,NA
BR311484,pow_eq_cb_0,Test,US89153UAF84,52768800,USD,NA
BR263319,pow_eq_cb_0,Test,US406216BJ98,5354552,USD,NA
BR518425,pow_eq_cb_0,Test,US30231GAP72,64843,USD,NA
BR511960,pow_eq_cb_0,Test,US440543AL07,1001250,USD,NA
BR517296,pow_eq_cb_0,Test,US233851CF99,148232,USD,NA
BR635715,pow_eq_cb_0,Test,US98385XAT37,260388,USD,NA
BR421396,pow_eq_cb_0,Test,US73050QAA67,717654,USD,NA
BR155840,pow_eq_cb_0,Test,US71644EAJ10,6891167,USD,NA
BR628601,pow_eq_cb_0,Test,US74978QAE52,271625,USD,NA
BR97799,pow_eq_cb_0,Test,US31428XBE58,8383793,USD,NA
BR90392,pow_eq_cb_0,Test,US26884LAB53,5330950,USD,NA
BR328698,pow_eq_cb_0,Test,US67059TAE55,132275,USD,NA
BR93803,pow_eq_cb_0,Test,US565849AK29,14853870,USD,NA
BR356937,pow_eq_cb_0,Test,US56585AAG76,1305949,USD,NA
BR56617,pow_eq_cb_0,Test,CA02138ZAE30,370378,USD,NA
BR576214,pow_eq_cb_0,Test,US345397YE71,791905,USD,NA
BR465409,pow_eq_cb_0,Test,US904845AA26,258125,USD,NA
BR491783,pow_eq_cb_0,Test,US02665WAH43,901260,USD,NA
BR340202,pow_eq_cb_0,Test,US406216BD29,1026454,USD,NA
BR61199,pow_eq_cb_0,Test,US04363UAB26,37320639,USD,NA
BR510587,pow_eq_cb_0,Test,US78355HKC24,34454,USD,NA
BR573168,pow_eq_cb_0,Test,US05565QBJ67,2062280,USD,NA
BR187313,pow_eq_cb_0,Test,US25179MAN39,532046,USD,NA
BR495948,pow_eq_cb_0,Test,US24820RAB42,11305920,USD,NA
BR269747,pow_eq_cb_0,Test,US740212AK19,420000,USD,NA
BR119215,pow_eq_cb_0,Test,US845467AL33,10439601,USD,NA
BR352313,pow_eq_cb_0,Test,US406216BG59,5133694,USD,NA
BR37920,pow_eq_cb_0,Test,US89233P5T93,5155500,USD,NA
BR339612,pow_eq_cb_0,Test,US05565QBR83,50864948,USD,NA
BR93213,pow_eq_cb_0,Test,US674599CE35,8004960,USD,NA
BR83833,pow_eq_cb_0,Test,US65334HAE27,6122695,USD,NA
BR77854,pow_eq_cb_0,Test,US552704AD04,74063,USD,NA
BR333627,pow_eq_cb_0,Test,US62704PAF09,994250,USD,NA
BR344104,pow_eq_cb_0,Test,US398433AK84,1248,USD,NA
BR423787,pow_eq_cb_0,Test,US345397XL24,3102660,USD,NA
BR158040,pow_eq_cb_0,Test,US26874RAC25,14697744,USD,NA
BR357406,pow_eq_cb_0,Test,US629568AV86,6015000,USD,NA
BR276858,pow_eq_cb_0,Test,US89153VAE92,5622512,USD,NA
BR621461,pow_eq_cb_0,Test,US85771PAL67,313745,USD,NA
BR32158,pow_eq_cb_0,Test,US61980AAD54,138684288,USD,NA
BR677379,pow_eq_cb_0,Test,US05565QCP19,126229,USD,NA
BR346202,pow_eq_cb_0,Test,US05565QDG01,21707194,USD,NA
BR513988,pow_eq_cb_0,Test,US268787AD07,108000,USD,NA
BR100598,pow_eq_cb_0,Test,US122014AL76,1269898,USD,NA
BR656985,pow_eq_cb_0,Test,US37045XBK19,566056,USD,NA
BR181896,pow_eq_cb_0,Test,US419839AA31,1036751,USD,NA
BR99505,pow_eq_cb_0,Test,US811904AK78,2065000,USD,NA
BR87064,pow_eq_cb_0,Test,US546268AG84,1173944,USD,NA
BR672431,pow_eq_cb_0,Test,US03938LAQ77,727950,USD,NA
BR101303,pow_eq_cb_0,Test,US35671DBL82,1016700,USD,NA
BR204421,pow_eq_cb_0,Test,US279158AE95,859430,USD,NA
BR81568,pow_eq_cb_0,Test,US68268NAD57,4986792,USD,NA
BR33288,pow_eq_cb_0,Test,US48667QAF28,7525718,USD,NA
BR594109,pow_eq_cb_0,Test,US166764AG56,109533,USD,NA
BR14759,pow_eq_cb_0,Test,US718546AL86,5744250,USD,NA
BR47898,pow_eq_cb_0,Test,US493738AE83,3919584,USD,NA
BR458209,pow_eq_cb_0,Test,US822582BA91,105059,USD,NA
BR422601,pow_eq_cb_0,Test,US443628AF98,762140,USD,NA
BR174134,pow_eq_cb_0,Test,US05565QBZ00,538372,USD,NA
BR646116,pow_eq_cb_0,Test,US71644EAE23,7696,USD,NA
BR272,pow_eq_cb_0,Test,US878742AV70,83504,USD,NA
BR427579,pow_eq_cb_0,Test,US37045XBS45,5821070,USD,NA
BR634261,pow_eq_cb_0,Test,US89152UAD46,394841,USD,NA
BR146321,pow_eq_cb_0,Test,US87305QCD16,3001764,USD,NA
BR325867,pow_eq_cb_0,Test,US69327RAH49,3532950,USD,NA
BR301060,pow_eq_cb_0,Test,US654740AU37,2769657,USD,NA
BR21123,pow_eq_cb_0,Test,US629568AT31,46269000,USD,NA
BR140439,pow_eq_cb_0,Test,US293562AD63,1794465,USD,NA
BR608733,pow_eq_cb_0,Test,US74733VAD29,2955082,USD,NA
BR305756,pow_eq_cb_0,Test,US74153QAJ13,7616250,USD,NA
BR610355,pow_eq_cb_0,Test,US822582BT82,2001680,USD,NA
BR4007,pow_eq_cb_0,Test,US71654QAW24,3718750,USD,NA
BR488960,pow_eq_cb_0,Test,US91913YAS90,642650,USD,NA
BR377975,pow_eq_cb_0,Test,US03938LAX29,558750,USD,NA
BR370498,pow_eq_cb_0,Test,US81663AAE55,434563,USD,NA
BR162057,pow_eq_cb_0,Test,US626717AD43,5012500,USD,NA
BR172380,pow_eq_cb_0,Test,US05565EAF25,11829252,USD,NA
BR76508,pow_eq_cb_0,Test,CA13638ZDC64,5720163,USD,NA
BR369800,pow_eq_cb_0,Test,US345397YD98,2386890,USD,NA
BR562579,pow_eq_cb_0,Test,US31428XBG07,4386040,USD,NA
BR205989,pow_eq_cb_0,Test,US76720AAG13,21588399,USD,NA
BR48885,pow_eq_cb_0,Test,US651639AN69,6125221,USD,NA
BR39557,pow_eq_cb_0,Test,US013716AW59,13165891,USD,NA
BR669520,pow_eq_cb_0,Test,US05565EAF25,266158,USD,NA
BR565459,pow_eq_cb_0,Test,US89236TDW27,3034200,USD,NA
BR354466,pow_eq_cb_0,Test,US09628TAA79,2085000,USD,NA
BR193761,pow_eq_cb_0,Test,US629568AQ91,3544840,USD,NA
BR660560,pow_eq_cb_0,Test,US247916AC30,520950,USD,NA
BR147842,pow_eq_cb_0,Test,US055451AH17,5271550,USD,NA
BR515733,pow_eq_cb_0,Test,US166764AR12,2491050,USD,NA
BR126617,pow_eq_cb_0,Test,US166764AV24,4996652,USD,NA
BR7804,pow_eq_cb_0,Test,US21079NAA90,9773163,USD,NA
BR114774,pow_eq_cb_0,Test,US25179MAK99,1041360,USD,NA
BR374665,pow_eq_cb_0,Test,US037411AW56,805530,USD,NA
BR626328,pow_eq_cb_0,Test,US37045VAE02,1623255,USD,NA
BR444220,pow_eq_cb_0,Test,US402635AM88,378750,USD,NA
BR190677,pow_eq_cb_0,Test,US057224AZ09,5346634,USD,NA
BR272367,pow_eq_cb_0,Test,US294549AE01,8450890,USD,NA
BR457791,pow_eq_cb_0,Test,US55336VAK61,153636,USD,NA
BR18505,pow_eq_cb_0,Test,US118230AR27,6919752,USD,NA
BR76823,pow_eq_cb_0,Test,US878742BC80,565000,USD,NA
BR493402,pow_eq_cb_0,Test,US12625GAC87,4987296,USD,NA
BR615156,pow_eq_cb_0,Test,US05565QCX43,250670,USD,NA
BR51234,pow_eq_cb_0,Test,US674599CC78,2051280,USD,NA
BR265629,pow_eq_cb_0,Test,US573284AQ94,3159171,USD,NA
BR288370,pow_eq_cb_0,Test,US907834AF27,2540325,USD,NA
BR513961,pow_eq_cb_0,Test,US674215AD08,153188,USD,NA
BR675633,pow_eq_cb_0,Test,US345370CA64,130535,USD,NA
BR99857,pow_eq_cb_0,Test,US656531AF75,2003080,USD,NA
BR128251,pow_eq_cb_0,Test,US759509AE27,6323686,USD,NA
BR686177,pow_eq_cb_0,Test,US166764AR12,1664021,USD,NA
BR151654,pow_eq_cb_0,Test,XS0903465127,405012,USD,NA
BR281782,pow_eq_cb_0,Test,US30231GAJ13,23462283,USD,NA
BR487304,pow_eq_cb_0,Test,US345397XF55,4983940,USD,NA
BR682574,pow_eq_cb_0,Test,US166764BH21,1049092,USD,NA
BR48980,pow_eq_cb_0,Test,US292505AJ36,4111001,USD,NA
BR624936,pow_eq_cb_0,Test,US014477AQ62,37620,USD,NA
BR238996,pow_eq_cb_0,Test,US31428XAY22,10630480,USD,NA
BR598616,pow_eq_cb_0,Test,US96950FAM68,722858,USD,NA
BR41795,pow_eq_cb_0,Test,US034863AD26,26019500,USD,NA
BR667535,pow_eq_cb_0,Test,US233851CZ53,687124,USD,NA
BR142667,pow_eq_cb_0,Test,US718546AC87,3403968,USD,NA
BR318784,pow_eq_cb_0,Test,US822582BS00,6403780,USD,NA
BR62096,pow_eq_cb_0,Test,US30251GAW78,65813,USD,NA
BR111125,pow_eq_cb_0,Test,US233851BZ62,15201824,USD,NA
BR140477,pow_eq_cb_0,Test,US05565EAM75,582780,USD,NA
BR204439,pow_eq_cb_0,Test,US78454LAK61,17115000,USD,NA
BR407652,pow_eq_cb_0,Test,US30251GAU13,354375,USD,NA
BR167044,pow_eq_cb_0,Test,US706451BC43,2993903,USD,NA
BR522682,pow_eq_cb_0,Test,US69371RM945,149134,USD,NA
BR436620,pow_eq_cb_0,Test,US24736WAA80,460089,USD,NA
BR138900,pow_eq_cb_0,Test,US35671DAZ87,248750,USD,NA
BR583840,pow_eq_cb_0,Test,US25278XAE94,664950,USD,NA
BR57538,pow_eq_cb_0,Test,US90932LAA52,704230,USD,NA
BR688191,pow_eq_cb_0,Test,US345397WW97,683552,USD,NA
BR145720,pow_eq_cb_0,Test,US12626PAM59,20944890,USD,NA
BR107293,pow_eq_cb_0,Test,US44923QAG91,166345,USD,NA
BR126652,pow_eq_cb_0,Test,US05565EAD76,5958075,USD,NA
BR164935,pow_eq_cb_0,Test,US71654QCA85,571799,USD,NA
BR445529,pow_eq_cb_0,Test,US96950FAQ72,137909,USD,NA
BR598691,pow_eq_cb_0,Test,US88160RAE18,811793,USD,NA
BR130087,pow_eq_cb_0,Test,US37045VAF76,2759813,USD,NA
BR77634,pow_eq_cb_0,Test,US51817RAA41,5250000,USD,NA
BR262041,pow_eq_cb_0,Test,US96950FAD69,4226928,USD,NA
BR654537,pow_eq_cb_0,Test,US233851CM41,21584087,USD,NA
BR14021,pow_eq_cb_0,Test,US166764AR12,4980615,USD,NA
BR4076,pow_eq_cb_0,Test,US867229AD85,7555320,USD,NA
BR38382,pow_eq_cb_0,Test,US171798AC50,15917700,USD,NA
BR638238,pow_eq_cb_0,Test,US37045XBV73,505106,USD,NA
BR151180,pow_eq_cb_0,Test,US74733VAC46,607116,USD,NA
BR240577,pow_eq_cb_0,Test,US50587KAA97,17766049,USD,NA
BR675883,pow_eq_cb_0,Test,US166764BK59,74848,USD,NA
BR350973,pow_eq_cb_0,Test,US02665WBE03,9861690,USD,NA
BR57651,pow_eq_cb_0,Test,US032511AY39,1837215,USD,NA
BR422053,pow_eq_cb_0,Test,US779382AU43,296093,USD,NA
BR25668,pow_eq_cb_0,Test,US29250NAS45,9962500,USD,NA
BR271408,pow_eq_cb_0,Test,US037411AW56,2129,USD,NA
BR496368,pow_eq_cb_0,Test,US31428XBM74,15100605,USD,NA
BR277958,pow_eq_cb_0,Test,US144285AK99,509754,USD,NA
BR646260,pow_eq_cb_0,Test,US655044AK13,5136,USD,NA
BR675309,pow_eq_cb_0,Test,US02665WBE03,394724,USD,NA
BR14865,pow_eq_cb_0,Test,US565849AB20,2438420,USD,NA
BR309563,pow_eq_cb_0,Test,US166764AY62,6537700,USD,NA
BR174521,pow_eq_cb_0,Test,US929160AT60,1023830,USD,NA
BR118725,pow_eq_cb_0,Test,US03746AAA88,33516930,USD,NA
BR2046,pow_eq_cb_0,Test,US858119AZ32,513750,USD,NA
BR40123,pow_eq_cb_0,Test,US032510AC36,12125500,USD,NA
BR397651,pow_eq_cb_0,Test,US55336VAA89,16323040,USD,NA
BR151229,pow_eq_cb_0,Test,US05565QCS57,5195000,USD,NA
BR145608,pow_eq_cb_0,Test,US034863AP55,21193320,USD,NA
BR263444,pow_eq_cb_0,Test,US20826FAF36,18376922,USD,NA
BR160742,pow_eq_cb_0,Test,US706451BG56,747838,USD,NA
BR301060,pow_eq_cb_0,Test,US654740AU37,2769657,USD,NA
BR109228,pow_eq_cb_0,Test,US05607MAA53,1067450,USD,NA
BR329932,pow_eq_cb_0,Test,US03674XAC02,122400,USD,NA
BR424929,pow_eq_cb_0,Test,USU2339CBK37,3025500,USD,NA
BR323223,pow_eq_cb_0,Test,US05565QDQ82,1009796,USD,NA
BR231681,pow_eq_cb_0,Test,US345370CA64,196082,USD,NA
BR192099,pow_eq_cb_0,Test,US674599CF00,5668550,USD,NA
BR27562,pow_eq_cb_0,Test,US37045XCD66,4997320,USD,NA
BR77203,pow_eq_cb_0,Test,US66775VAA35,13640481,USD,NA
BR157942,pow_eq_cb_0,Test,US96949LAC90,9568009,USD,NA
BR17711,pow_eq_cb_0,Test,US85771PAN24,10499520,USD,NA
BR373158,pow_eq_cb_0,Test,US26875PAD33,1098310,USD,NA
BR157771,pow_eq_cb_0,Test,US65120FAB04,34318976,USD,NA
BR913,pow_eq_cb_0,Test,US03674XAF33,442000,USD,NA
BR470005,pow_eq_cb_0,Test,US05565QDB14,758044,USD,NA
BR338495,pow_eq_cb_0,Test,US032511BN64,2243968,USD,NA
BR38417,pow_eq_cb_0,Test,US723787AB37,18693300,USD,NA
BR61755,pow_eq_cb_0,Test,US55336VAL45,104256,USD,NA
BR269033,pow_eq_cb_0,Test,US31428XAY22,53152395,USD,NA
BR100934,pow_eq_cb_0,Test,US05565EAL92,975667,USD,NA
BR642368,pow_eq_cb_0,Test,US01879NAA37,506469,USD,NA
BR9300,pow_eq_cb_0,Test,US573284AJ51,8284678,USD,NA
BR166218,pow_eq_cb_0,Test,US05565QCS57,4054717,USD,NA
BR560079,pow_eq_cb_0,Test,US90333LAP76,1152939,USD,NA
BR3992,pow_eq_cb_0,Test,US90400GAB77,3846360,USD,NA
BR397409,pow_eq_cb_0,Test,US87233QAA67,9897063,USD,NA
BR70276,pow_eq_cb_0,Test,US20825CAQ78,2799358,USD,NA
BR263096,pow_eq_cb_0,Test,US70457LAB09,277680,USD,NA
BR562054,pow_eq_cb_0,Test,US118230AR27,1037967,USD,NA
BR305931,pow_eq_cb_0,Test,US565849AB20,57829240,USD,NA
BR361938,pow_eq_cb_0,Test,US783549AZ16,2387480,USD,NA
BR673093,pow_eq_cb_0,Test,US880779AZ60,865380,USD,NA
BR19434,pow_eq_cb_0,Test,US966387AH55,354056,USD,NA
BR166756,pow_eq_cb_0,Test,US881609BC45,6074200,USD,NA
BR448776,pow_eq_cb_0,Test,US78355HJT77,2000376,USD,NA
BR174873,pow_eq_cb_0,Test,US118230AR27,990530,USD,NA
BR669364,pow_eq_cb_0,Test,XS1327914062,615480,USD,NA
BR60882,pow_eq_cb_0,Test,US166764BL33,17486543,USD,NA
BR598232,pow_eq_cb_0,Test,US718549AD00,1137396,USD,NA
BR551438,pow_eq_cb_0,Test,US655044AF28,609792,USD,NA
BR322853,pow_eq_cb_0,Test,US767201AS58,1833346,USD,NA
BR501245,pow_eq_cb_0,Test,US68268NAJ28,634414,USD,NA
BR529737,pow_eq_cb_0,Test,US86614RAL15,377400,USD,NA
BR217771,pow_eq_cb_0,Test,US032511AN73,3702144,USD,NA
BR508645,pow_eq_cb_0,Test,US845467AH21,8865000,USD,NA
BR91168,pow_eq_cb_0,Test,US02665WAH43,2002990,USD,NA
BR616563,pow_eq_cb_0,Test,US02665WBT71,679608,USD,NA
BR60037,pow_eq_cb_0,Test,USM28368AA21,1629698,USD,NA
BR251413,pow_eq_cb_0,Test,XS0808638612,9492281,USD,NA
BR50656,pow_eq_cb_0,Test,US345370CA64,6548900,USD,NA
BR299308,pow_eq_cb_0,Test,US24736VAA08,478586,USD,NA
BR501204,pow_eq_cb_0,Test,US71656LBK61,425156,USD,NA
BR481466,pow_eq_cb_0,Test,US210795QC77,129307,USD,NA
BR91330,pow_eq_cb_0,Test,US05565QCJ58,1063518,USD,NA
BR67756,pow_eq_cb_0,Test,US822582BY77,9190080,USD,NA
BR44040,pow_eq_cb_0,Test,US651290AR99,793125,USD,NA
BR45911,pow_eq_cb_0,Test,US20826FAG19,618810,USD,NA
BR38520,pow_eq_cb_0,Test,US345397WK59,8424000,USD,NA
BR143633,pow_eq_cb_0,Test,US02666QJ797,28191402,USD,NA
BR272099,pow_eq_cb_0,Test,US166764AB69,991930,USD,NA
BR123876,pow_eq_cb_0,Test,US20826FAG19,12306012,USD,NA
BR667885,pow_eq_cb_0,Test,US034863AG56,471262,USD,NA
BR172316,pow_eq_cb_0,Test,US24736WAA80,4485870,USD,NA
BR557442,pow_eq_cb_0,Test,US55336VAE02,1267824,USD,NA
BR583307,pow_eq_cb_0,Test,US212015AQ46,384000,USD,NA
BR288450,pow_eq_cb_0,Test,US822582AJ10,77684273,USD,NA
BR634260,pow_eq_cb_0,Test,US37045XBV73,1075753,USD,NA
BR196901,pow_eq_cb_0,Test,US055451AU28,16513855,USD,NA
BR395681,pow_eq_cb_0,Test,US05565QDH83,521515,USD,NA
BR344104,pow_eq_cb_0,Test,US98212BAG86,1248,USD,NA
BR489067,pow_eq_cb_0,Test,US85771PAW23,925065,USD,NA
BR377099,pow_eq_cb_0,Test,US034863AT77,1067497,USD,NA
BR244872,pow_eq_cb_0,Test,US166764AB69,2480838,USD,NA
BR677505,pow_eq_cb_0,Test,US718549AF57,175392,USD,NA
BR298306,pow_eq_cb_0,Test,US05565QCB23,248710,USD,NA
BR212911,pow_eq_cb_0,Test,US55336VAG59,30068021,USD,NA
BR292389,pow_eq_cb_0,Test,US292505AD65,6181960,USD,NA
BR175452,pow_eq_cb_0,Test,US345397XF55,498394,USD,NA
BR623001,pow_eq_cb_0,Test,US165167CV76,38405,USD,NA
BR364627,pow_eq_cb_0,Test,US166764AY62,4426596,USD,NA
BR112485,pow_eq_cb_0,Test,US29273RBB42,7244388,USD,NA
BR247396,pow_eq_cb_0,Test,US91913YAE05,1347600,USD,NA
BR312104,pow_eq_cb_0,Test,US12626PAJ21,5158250,USD,NA
BR151642,pow_eq_cb_0,Test,US208251AE82,1975125,USD,NA
BR532395,pow_eq_cb_0,Test,US05565QCP19,3153786,USD,NA
BR579280,pow_eq_cb_0,Test,US402635AH93,799872,USD,NA
BR134370,pow_eq_cb_0,Test,US345397XU23,9394780,USD,NA
BR506525,pow_eq_cb_0,Test,US90346WAB90,172651,USD,NA
BR92255,pow_eq_cb_0,Test,US055451AQ16,1469775,USD,NA
BR83114,pow_eq_cb_0,Test,US65334HAJ14,4432008,USD,NA
BR230592,pow_eq_cb_0,Test,US71654QAX07,3978750,USD,NA
BR61701,pow_eq_cb_0,Test,US69327RAG65,212175,USD,NA
BR250350,pow_eq_cb_0,Test,US59125QAB41,3363296,USD,NA
BR421888,pow_eq_cb_0,Test,US910047AG49,1005904,USD,NA
BR30883,pow_eq_cb_0,Test,US013716AN50,19872798,USD,NA
BR143735,pow_eq_cb_0,Test,US29273RBD08,4788416,USD,NA
BR327836,pow_eq_cb_0,Test,US00205GAD97,5172750,USD,NA
BR472892,pow_eq_cb_0,Test,US67059TAE55,2849000,USD,NA
BR154486,pow_eq_cb_0,Test,US26874RAC25,8627174,USD,NA
BR130919,pow_eq_cb_0,Test,US037411AM74,18375818,USD,NA
BR508100,pow_eq_cb_0,Test,US56585AAG76,4589231,USD,NA
BR600022,pow_eq_cb_0,Test,US878742AZ84,1731001,USD,NA
BR644368,pow_eq_cb_0,Test,US05565QCP19,1104506,USD,NA
BR624105,pow_eq_cb_0,Test,US552704AD04,976752,USD,NA
BR37060,pow_eq_cb_0,Test,US62957HAC97,1837180,USD,NA
BR555686,pow_eq_cb_0,Test,US014477AR46,290125,USD,NA
BR456207,pow_eq_cb_0,Test,US29358QAA76,195874,USD,NA
BR634470,pow_eq_cb_0,Test,US718549AF57,851904,USD,NA
BR3079,pow_eq_cb_0,Test,US966387AH55,6383275,USD,NA
BR209790,pow_eq_cb_0,Test,US34540UAA79,18302196,USD,NA
BR116499,pow_eq_cb_0,Test,US032511AM90,7988120,USD,NA
BR66921,pow_eq_cb_0,Test,US718546AH74,7011862,USD,NA
BR279758,pow_eq_cb_0,Test,US822582AM49,12548148,USD,NA
BR286399,pow_eq_cb_0,Test,US84474YAA47,3265613,USD,NA
BR487607,pow_eq_cb_0,Test,US345397VT77,7172271,USD,NA
BR239661,pow_eq_cb_0,Test,US90933HAA32,747375,USD,NA
BR248657,pow_eq_cb_0,Test,US980236AE37,2132723,USD,NA
BR169184,pow_eq_cb_0,Test,US822582AN22,604541,USD,NA
BR303911,pow_eq_cb_0,Test,US023551AM66,604355,USD,NA
BR211518,pow_eq_cb_0,Test,US110394AE39,29626469,USD,NA
